u_niqe,u_brisque,a_rx_skull.penetration_index,a_rx_skull.sinus_air_score,img_mean,img_std,img_entropy,a_rx_chest.lung_symmetry,a_rx_chest.inspiration_index,a_rx_chest.mediastinum_width,a_rx_chest.rotation_angle,a_rx_abdomen.nps_fat,a_rx_abdomen.free_air_detector,score,deg_type,severity
4.635412524689095,12.95562744140625,0.0,0.0,0.21190686523914337,0.2149149626493454,6.28615644364401,0.0,0.0,0.0,0.0,0.0,0.0,65.11317374104505,ring_artifact,0.33659454511262676
7.425362540189835,48.54315185546875,0.0,0.0,0.2356240302324295,0.23817399144172668,5.892674646722098,0.0,0.0,0.0,0.0,0.0,0.0,35.30049103990761,blur_motion,0.3799273006373374
3.961542915267657,9.541748046875,0.0,0.0,0.30356231331825256,0.22818167507648468,6.3598477597410765,0.9827478530963771,0.42680521045102027,0.24538258575197888,0.0,0.0,0.0,79.49809699676345,original,0.0
6.009180165406342,40.1820068359375,0.0,0.0,0.31581035256385803,0.23495568335056305,6.173073064421054,0.9792001551100085,0.43215119343422936,0.24538258575197888,0.0,0.0,0.0,26.039024243392667,jpeg,0.8474943663474598
3.714939637138802,8.3502197265625,0.0,0.0,0.33802565932273865,0.2540825307369232,6.359765703909648,0.9826481674974632,0.42680521045102027,0.24538258575197888,0.0,0.0,0.0,68.91623660999008,brightness_bright,0.26452086722201307
9.624462024829626,78.8685302734375,0.0,0.0,0.4371514320373535,0.3000803291797638,6.699386185256708,0.9488330279090773,0.4275882840147579,0.25065963060686014,0.0,0.0,0.0,6.647648366716449,blur_gaussian,0.7297317866938179
4.875626452489264,21.29644775390625,0.0,0.0,0.21366390585899353,0.21380993723869324,5.646167204333981,0.0,0.0,0.0,0.0,0.0,0.0,70.57709005417476,original,0.0
5.128865935844874,27.0904541015625,0.0,0.0,0.18915726244449615,0.2085036188364029,4.790190005748483,0.0,0.0,0.0,0.0,0.0,0.0,60.81451391357246,brightness_dark,0.12482616285320935
5.121092705724132,22.60845947265625,0.0,0.0,0.2147996574640274,0.21683672070503235,5.576057106201041,0.0,0.0,0.0,0.0,0.0,0.0,54.55933873917887,vignetting,0.3785343772083535
6.269382753595737,34.05548095703125,0.0,0.0,0.16275641322135925,0.19401277601718903,3.9217478624098847,0.0,0.0,0.0,0.0,0.0,0.0,45.703517547427225,brightness_dark,0.2931782814070929
4.203833435409257,17.82244873046875,0.6732233342462087,0.9136081783140606,0.1767115294933319,0.20710715651512146,5.464404430690616,0.0,0.0,0.0,0.0,0.0,0.0,71.9744437639383,original,0.0
4.377434026555878,28.67987060546875,0.6702040873964025,0.9492207139265962,0.17673513293266296,0.20734815299510956,5.408021283891247,0.0,0.0,0.0,0.0,0.0,0.0,42.859475954070746,rotation,0.6185197523642461
3.992400816243393,19.78680419921875,0.6728830934542654,0.9060667001843472,0.17124781012535095,0.20145726203918457,5.434804672402172,0.0,0.0,0.0,0.0,0.0,0.0,58.91859351169832,stripe_artifact,0.3616350261669765
17.339890485625965,88.6436767578125,0.6840968070196013,0.9064856711915535,0.18391750752925873,0.2231503427028656,5.449070105598734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,noise_salt_pepper,0.7045718362149235
3.4846298349045512,13.0091552734375,0.0,0.0,0.2137208878993988,0.19334980845451355,5.663223185259445,0.0,0.0,0.0,0.0,0.0,0.0,76.76913443396965,original,0.0
