u_niqe,u_brisque,a_rx_chest.lung_symmetry,a_rx_chest.inspiration_index,a_rx_chest.mediastinum_width,a_rx_chest.rotation_angle,img_mean,img_std,img_entropy,adv_clavicle_symmetry,adv_rib_count_visibility,a_rx_skull.penetration_index,a_rx_skull.sinus_air_score,a_rx_abdomen.nps_fat,a_rx_abdomen.free_air_detector,score,deg_type,severity
4.75768869178323,12.67486572265625,0.0,0.0,0.0,0.0,0.5876705050468445,0.20654602348804474,7.4213134810926995,0.935883536159773,6,0.0,0.0,0.0,0.0,84.15641784667969,original,0.0
4.616167141926204,9.28759765625,0.0,0.0,0.0,0.0,0.5442584156990051,0.22489970922470093,7.256298012974511,0.9358532020787279,7,0.0,0.0,0.0,0.0,78.33393813041498,brightness_dark,0.2514141199818132
4.147608255918956,7.2686767578125,0.0,0.0,0.0,0.0,0.3920044004917145,0.2749498188495636,6.955344348951103,0.9365530488304822,9,0.9074345506504384,0.0,0.0,0.0,52.51061627250886,brightness_dark,0.8607797022344981
4.703623805487289,15.042236328125,0.0,0.0,0.0,0.0,0.5688045024871826,0.2282595932483673,7.535676961201064,0.580966515051102,7,0.0,0.0,0.0,0.0,81.19720458984375,original,0.0
10.622215807177566,81.17938232421875,0.0,0.0,0.0,0.0,0.6110251545906067,0.2459937185049057,7.489711404796342,0.6355068319152853,2,0.0,0.0,0.0,0.0,1.9738915418888183,blur_gaussian,0.6802834102565185
8.129766567428122,57.40093994140625,0.0,0.0,0.0,0.0,0.6100151538848877,0.2443004548549652,7.502701491233255,0.6082806347327534,6,0.0,0.0,0.0,0.0,18.533141456082866,blur_motion,0.6817103690265748
4.963951938647028,15.83599853515625,0.0,0.0,0.0,0.0,0.558917224407196,0.19441448152065277,7.477625553588684,0.7437193282204415,7,0.0,0.0,0.0,0.0,80.20500183105469,original,0.0
4.495623916439447,11.0797119140625,0.0,0.0,0.0,0.0,0.3844951093196869,0.24415439367294312,7.098699707460693,0.7440097843469218,10,0.9882837387633254,0.0,0.0,0.0,56.11524812375748,brightness_dark,0.7508777995916097
4.994556821908672,14.39019775390625,0.0,0.0,0.0,0.0,0.5401579737663269,0.21570929884910583,7.699855481771851,0.856221330949419,7,0.8008016181919472,0.7146397066111607,0.0,0.0,56.373780864424866,ring_artifact,0.6409617985798081
4.727581591294576,-0.397216796875,0.9134436624105136,0.4019059806034483,0.28515625,0.0,0.47307607531547546,0.23140640556812286,7.608314824939261,0.9440290150989575,6,0.0,0.0,0.0,0.0,95.10393531174076,original,0.0
7.095994415842726,42.65216064453125,0.9027702259136401,0.4076643318965517,0.28515625,0.0,0.5046331286430359,0.24536600708961487,7.55758980186565,0.9623118557520142,6,0.0,0.0,0.0,0.0,40.95336541515146,blur_motion,0.29350012864742614
12.286998871839554,55.8277587890625,0.9642373441328465,0.40540813577586204,0.287109375,0.0,0.473821759223938,0.23687121272087097,7.68874973843519,0.882760154232385,8,0.0,0.0,0.0,0.0,12.066353260503622,noise_gaussian,0.45372370632920644
4.055145929754664,1.27880859375,0.9644013344275617,0.40526357323232326,0.23828125,0.0,0.5155335068702698,0.2111254334449768,7.5450489949237305,0.8813620190137937,7,0.0,0.0,0.0,0.0,94.31311243654663,original,0.0
3.7993295347301608,17.683349609375,0.9908933940655427,0.4004991319444444,0.2421875,0.0,0.5479751825332642,0.18073752522468567,7.406224414700258,0.8489691908761277,7,0.0,0.0,0.0,0.0,42.86169537315349,scale,0.8758529403781941
10.014338384769658,39.9686279296875,0.9577943474078581,0.40596393623737376,0.23828125,0.0,0.5136382579803467,0.21661266684532166,7.67023777828553,0.8131189354566897,9,0.0,0.0,0.0,0.0,11.163691133086047,noise_speckle,0.9718880988701143
5.115627375095647,11.2298583984375,0.9245159518948551,0.4049637314439946,0.376953125,0.0,0.5455062389373779,0.2436281144618988,7.515064785372617,0.8080994508205428,5,0.0,0.0,0.0,0.0,85.96267700195312,original,0.0
5.222004706048608,10.50244140625,0.9399117444103373,0.4075468117408907,0.326171875,0.0,0.5458577275276184,0.24068549275398254,7.585456724668619,0.8034410266142814,6,0.0,0.0,0.0,0.0,79.72587302098225,ring_artifact,0.17865188053013137
5.126542955039144,11.1966552734375,0.9123399662679123,0.4010943825910931,0.38671875,0.0,0.5470137000083923,0.24700500071048737,7.485513269341345,0.8154668750871945,6,0.0,0.0,0.0,0.0,81.74774799629492,vignetting,0.10641082279770497
4.63517482077717,13.00750732421875,0.8270508458616407,0.4034378616898148,0.2890625,0.0,0.5423822999000549,0.28536197543144226,7.838109042769624,0.905663251805748,9,0.0,0.0,0.0,0.0,83.74061584472656,original,0.0
5.076268151856559,22.65863037109375,0.8282206004583634,0.40327510127314814,0.287109375,0.0,0.5418240427970886,0.28494665026664734,7.84028578812025,0.8752120409817882,9,0.0,0.0,0.0,0.0,59.7389203781875,rotation,0.2984447914486329
4.671084735920846,19.60968017578125,0.8210330062469373,0.4011773003472222,0.2890625,0.0,0.5404446721076965,0.28514108061790466,7.835845022256032,0.9088988751308886,8,0.0,0.0,0.0,0.0,55.18138450116807,rotation,0.5076628819776342
4.4761503921073835,9.25732421875,0.0,0.0,0.0,0.0,0.4451497197151184,0.23194590210914612,7.592210686893731,0.37367406241738804,10,0.7263507711885623,0.5917335712161761,0.0,0.0,88.4283447265625,original,0.0
