u_niqe,u_brisque,img_mean,img_std,img_entropy,a_rx_skull.penetration_index,a_rx_skull.sinus_air_score,a_rx_abdomen.nps_fat,a_rx_abdomen.free_air_detector,a_rx_chest.lung_symmetry,a_rx_chest.inspiration_index,a_rx_chest.mediastinum_width,a_rx_chest.rotation_angle,score,deg_type,severity
4.397870254081717,26.56524658203125,0.33653345704078674,0.29902738332748413,6.910079462372898,0.0,0.6568605711188311,0.0,0.0,0.0,0.0,0.0,0.0,54.6342734918954,jpeg,0.40116478702232894
6.569477232607726,44.1348876953125,0.3356279730796814,0.2852133810520172,7.013664027720412,0.0,0.6354251361273313,0.0,0.0,0.0,0.0,0.0,0.0,47.76417137249544,blur_motion,0.21098284358632646
4.572697169608844,29.10760498046875,0.46760010719299316,0.3698807656764984,6.196635520556692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.460647143700946,brightness_bright,0.8763676264726689
3.9691420974041978,11.33294677734375,0.4794866740703583,0.34658485651016235,7.42802906792174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.83381652832031,original,0.0
3.9599602458867866,11.05145263671875,0.4794239103794098,0.346478134393692,7.424818175060888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.68062244193594,jpeg,0.2126265440541406
5.1783839595726535,20.2734375,0.493017315864563,0.3922683298587799,5.635359124683946,0.726368833376573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.61671301612276,contrast_high,0.39563190106066426
4.141656293879456,12.15045166015625,0.41328108310699463,0.3015109896659851,7.225084731760037,0.6978180961331654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.09786061678772,vignetting,0.6428518702004242
4.091904643380121,24.1495361328125,0.32467731833457947,0.24755413830280304,6.398489084512111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.72063571079919,original,0.0
8.6777856541509,35.184814453125,0.3261186182498932,0.24434201419353485,6.933779766748543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.42377527367165,noise_gaussian,0.26488016649805246
16.15202149647718,74.35797119140625,0.32869067788124084,0.25754302740097046,6.343288102757953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,noise_salt_pepper,0.7449889820916066
